Date;Open;High;Low;Last Close;Chg.%;
"06/06/2011";"1230.30";"1230.30";"1223.10";"1225.50";"-0.50%";
"06/07/2011";"1225.20";"1230.10";"1224.20";"1224.90";"-0.05%";
"06/08/2011";"1225.30";"1225.30";"1215.30";"1218.40";"-0.53%";
"06/09/2011";"1217.00";"1219.50";"1204.20";"1206.70";"-0.96%";
"06/10/2011";"1209.10";"1215.70";"1206.10";"1215.40";"+0.72%";
"06/13/2011";"1215.90";"1226.50";"1213.60";"1226.50";"+0.91%";
"06/14/2011";"1227.70";"1228.80";"1217.90";"1225.30";"-0.10%";
"06/15/2011";"1224.00";"1225.70";"1220.80";"1225.70";"+0.03%";
"06/16/2011";"1216.40";"1217.90";"1212.20";"1214.00";"-0.95%";
"06/17/2011";"1211.90";"1216.50";"1209.70";"1216.50";"+0.21%";
"06/20/2011";"1211.90";"1213.80";"1208.30";"1211.50";"-0.41%";
"06/21/2011";"1213.70";"1230.60";"1213.70";"1230.00";"+1.53%";
"06/22/2011";"1230.90";"1234.00";"1224.40";"1225.10";"-0.40%";
"06/23/2011";"1222.00";"1224.40";"1208.30";"1210.30";"-1.21%";
"06/24/2011";"1221.10";"1221.10";"1202.80";"1205.30";"-0.41%";
"06/27/2011";"1223.40";"1223.70";"1186.20";"1191.50";"-1.14%";
"06/28/2011";"1194.40";"1195.40";"1188.40";"1193.70";"+0.18%";
"06/29/2011";"1201.60";"1217.00";"1200.10";"1216.30";"+1.89%";
"06/30/2011";"1214.90";"1226.20";"1214.90";"1225.40";"+0.75%";
"07/01/2011";"1230.80";"1235.80";"1230.20";"1235.50";"+0.82%";
"07/04/2011";"1239.90";"1240.70";"1231.60";"1231.60";"-0.32%";
"07/07/2011";"1233.20";"1235.60";"1227.50";"1230.20";"-0.11%";
"07/08/2011";"1234.40";"1234.40";"1217.80";"1219.60";"-0.86%";
"07/11/2011";"1217.10";"1217.10";"1202.20";"1202.20";"-1.43%";
"07/12/2011";"1191.40";"1202.80";"1181.60";"1194.90";"-0.61%";
"07/13/2011";"1202.60";"1208.50";"1198.20";"1205.10";"+0.85%";
"07/14/2011";"1204.40";"1207.50";"1200.10";"1201.20";"-0.32%";
"07/15/2011";"1199.80";"1201.60";"1191.40";"1199.20";"-0.17%";
"07/18/2011";"1197.90";"1197.90";"1185.60";"1186.70";"-1.04%";
"07/19/2011";"1185.20";"1192.70";"1183.20";"1185.50";"-0.10%";
"07/20/2011";"1187.40";"1199.60";"1187.40";"1193.70";"+0.69%";
"07/21/2011";"1196.10";"1210.70";"1193.80";"1210.30";"+1.39%";
"07/22/2011";"1219.20";"1221.40";"1202.60";"1204.70";"-0.46%";
"07/25/2011";"1201.60";"1206.00";"1200.20";"1204.70";"0.00%";
"07/26/2011";"1195.10";"1199.80";"1185.80";"1186.00";"-1.55%";
"07/27/2011";"1187.10";"1189.50";"1180.30";"1180.30";"-0.48%";
"07/28/2011";"1175.00";"1183.50";"1172.80";"1176.00";"-0.36%";
"07/29/2011";"1169.40";"1176.20";"1163.80";"1175.20";"-0.07%";
"08/01/2011";"1188.70";"1190.20";"1174.40";"1179.20";"+0.34%";
"08/02/2011";"1170.90";"1170.90";"1160.50";"1168.20";"-0.93%";
"08/03/2011";"1146.90";"1151.50";"1137.80";"1145.60";"-1.93%";
"08/04/2011";"1154.80";"1155.80";"1119.30";"1120.70";"-2.17%";
"08/05/2011";"1076.30";"1097.80";"1074.20";"1092.40";"-2.53%";
"08/08/2011";"1073.70";"1091.60";"1016.40";"1027.40";"-5.95%";
"08/09/2011";"1017.50";"1020.70";"932.00";"1000.90";"-2.58%";
"08/10/2011";"1032.80";"1044.30";"979.40";"979.40";"-2.15%";
"08/11/2011";"995.10";"1003.50";"941.30";"987.40";"+0.82%";
"08/12/2011";"985.50";"1000.50";"984.70";"988.70";"+0.13%";
"08/15/2011";"1008.70";"1016.80";"1000.10";"1016.80";"+2.84%";
"08/16/2011";"1020.00";"1020.00";"997.00";"1005.40";"-1.12%";
"08/17/2011";"1004.00";"1024.60";"999.10";"1022.20";"+1.67%";
"08/18/2011";"1016.90";"1020.90";"985.70";"1005.80";"-1.60%";
"08/19/2011";"987.90";"992.90";"978.00";"988.40";"-1.73%";
"08/22/2011";"984.20";"1000.40";"981.60";"999.60";"+1.13%";
"08/23/2011";"1004.70";"1008.90";"993.80";"998.70";"-0.09%";
"08/24/2011";"1004.10";"1017.50";"1000.80";"1014.80";"+1.61%";
"08/25/2011";"1023.10";"1033.70";"1014.60";"1025.00";"+1.01%";
"08/26/2011";"1019.80";"1020.40";"1012.70";"1014.70";"-1.00%";
"08/29/2011";"1020.30";"1032.10";"1019.00";"1030.20";"+1.53%";
"08/30/2011";"1041.20";"1042.50";"1028.10";"1030.20";"0.00%";
"08/31/2011";"1031.80";"1048.40";"1030.50";"1048.40";"+1.77%";
"09/01/2011";"1046.90";"1046.90";"1032.30";"1039.90";"-0.81%";
"09/02/2011";"1035.00";"1035.00";"1020.30";"1023.80";"-1.55%";
"09/05/2011";"1023.80";"1023.80";"966.50";"970.80";"-5.18%";
"09/06/2011";"975.00";"985.90";"969.20";"973.70";"+0.30%";
"09/07/2011";"988.00";"997.20";"984.50";"994.70";"+2.16%";
"09/08/2011";"1000.10";"1008.20";"996.50";"1007.30";"+1.27%";
"09/09/2011";"998.90";"1001.70";"976.40";"983.80";"-2.33%";
"09/12/2011";"953.40";"954.80";"934.60";"947.10";"-3.73%";
"09/13/2011";"949.30";"954.10";"932.30";"946.60";"-0.05%";
"09/14/2011";"943.00";"959.60";"940.30";"945.30";"-0.14%";
"09/15/2011";"953.10";"972.20";"951.30";"967.50";"+2.35%";
"09/16/2011";"968.50";"970.10";"950.50";"950.50";"-1.76%";
"09/19/2011";"939.40";"939.40";"907.40";"907.40";"-4.53%";
"09/20/2011";"913.70";"916.30";"907.20";"907.20";"-0.02%";
"09/21/2011";"913.60";"931.40";"909.90";"929.00";"+2.40%";
"09/22/2011";"910.00";"910.70";"894.60";"895.90";"-3.56%";
"09/23/2011";"898.10";"900.40";"846.30";"864.10";"-3.55%";
"09/26/2011";"868.60";"920.40";"866.20";"901.70";"+4.35%";
"09/27/2011";"928.70";"943.30";"927.90";"934.40";"+3.63%";
"09/29/2011";"926.40";"944.30";"920.00";"941.30";"+0.74%";
"09/30/2011";"938.00";"939.60";"927.30";"933.90";"-0.79%";
"10/03/2011";"918.20";"921.60";"912.40";"917.60";"-1.75%";
"10/04/2011";"903.40";"910.00";"888.60";"891.20";"-2.88%";
"10/05/2011";"908.40";"916.00";"899.00";"899.40";"+0.92%";
"10/06/2011";"918.60";"937.20";"913.50";"937.20";"+4.20%";
"10/07/2011";"935.60";"954.00";"935.50";"950.10";"+1.38%";
"10/10/2011";"938.50";"938.50";"912.90";"932.90";"-1.81%";
"10/11/2011";"936.20";"938.00";"923.00";"924.30";"-0.92%";
"10/12/2011";"927.60";"947.80";"920.10";"947.80";"+2.54%";
"10/13/2011";"946.10";"952.90";"936.80";"941.90";"-0.62%";
"10/14/2011";"938.10";"943.40";"931.20";"935.90";"-0.64%";
"10/17/2011";"938.70";"945.40";"917.70";"918.00";"-1.91%";
"10/18/2011";"908.40";"925.10";"906.40";"925.10";"+0.77%";
"10/19/2011";"928.30";"940.90";"926.50";"926.50";"+0.15%";
"10/20/2011";"918.40";"922.90";"915.30";"915.90";"-1.14%";
"10/21/2011";"918.10";"931.90";"913.90";"931.30";"+1.68%";
"10/24/2011";"938.00";"951.70";"933.50";"940.30";"+0.97%";
"10/25/2011";"939.80";"949.50";"936.60";"945.00";"+0.50%";
"10/26/2011";"940.30";"952.60";"939.70";"952.60";"+0.80%";
"10/27/2011";"962.10";"973.40";"958.60";"967.60";"+1.57%";
"10/31/2011";"959.60";"959.60";"930.30";"930.30";"-3.85%";
"11/01/2011";"914.80";"915.40";"891.50";"897.30";"-3.55%";
"11/02/2011";"903.10";"907.50";"887.60";"905.40";"+0.90%";
"11/03/2011";"899.70";"923.30";"894.60";"923.00";"+1.94%";
"11/04/2011";"924.20";"931.20";"917.70";"917.70";"-0.57%";
"11/07/2011";"918.20";"918.20";"901.60";"901.60";"-1.75%";
"11/08/2011";"909.40";"915.20";"904.50";"909.10";"+0.83%";
"11/09/2011";"909.40";"911.50";"894.30";"904.20";"-0.54%";
"11/10/2011";"897.70";"911.40";"893.60";"902.20";"-0.22%";
"11/11/2011";"899.50";"910.30";"899.50";"910.00";"+0.86%";
"11/14/2011";"920.70";"925.70";"904.90";"907.30";"-0.30%";
"11/15/2011";"907.90";"908.00";"888.90";"892.00";"-1.69%";
"11/16/2011";"886.40";"892.40";"886.40";"886.40";"-0.63%";
"11/18/2011";"882.80";"884.90";"870.70";"870.70";"-1.77%";
"11/21/2011";"876.00";"876.00";"854.90";"855.40";"-1.76%";
"11/22/2011";"858.00";"861.50";"846.30";"846.30";"-1.06%";
"11/23/2011";"839.50";"850.00";"837.30";"845.20";"-0.13%";
"11/24/2011";"846.20";"853.10";"840.80";"852.40";"+0.85%";
"11/25/2011";"851.10";"852.50";"838.20";"843.00";"-1.10%";
"11/28/2011";"848.60";"864.10";"848.60";"859.30";"+1.93%";
"11/29/2011";"862.50";"864.90";"843.40";"843.40";"-1.85%";
"11/30/2011";"844.50";"879.00";"840.30";"878.90";"+4.21%";
"12/01/2011";"876.70";"877.40";"865.90";"873.70";"-0.59%";
"12/02/2011";"869.50";"888.20";"869.40";"888.20";"+1.66%";
"12/05/2011";"892.80";"901.50";"888.10";"901.10";"+1.45%";
"12/06/2011";"891.60";"897.60";"888.90";"889.90";"-1.24%";
"12/07/2011";"894.10";"896.60";"880.00";"880.00";"-1.11%";
"12/08/2011";"882.90";"884.40";"875.00";"876.30";"-0.42%";
"12/09/2011";"866.30";"875.40";"859.90";"873.30";"-0.34%";
"12/12/2011";"870.90";"872.30";"858.30";"860.10";"-1.51%";
"12/13/2011";"853.80";"865.70";"853.80";"862.20";"+0.24%";
"12/14/2011";"860.10";"863.60";"851.80";"853.80";"-0.97%";
"12/15/2011";"849.40";"860.10";"848.90";"857.10";"+0.39%";
"12/16/2011";"859.90";"862.40";"852.40";"856.70";"-0.05%";
"12/19/2011";"853.40";"854.00";"848.00";"852.80";"-0.46%";
"12/20/2011";"852.70";"870.70";"852.60";"867.90";"+1.77%";
"12/21/2011";"877.00";"887.90";"876.60";"879.80";"+1.37%";
"12/22/2011";"876.00";"891.60";"875.50";"891.60";"+1.34%";
"12/23/2011";"897.50";"903.40";"894.10";"898.60";"+0.79%";
"12/27/2011";"898.80";"906.50";"897.60";"906.40";"+0.87%";
"12/28/2011";"907.20";"907.20";"902.80";"905.10";"-0.14%";
"12/29/2011";"905.10";"906.90";"901.80";"905.90";"+0.09%";
"12/30/2011";"905.80";"911.10";"904.20";"911.10";"+0.57%";
"01/02/2012";"913.70";"923.70";"909.30";"923.70";"+1.38%";
"01/03/2012";"925.90";"934.90";"925.00";"934.30";"+1.15%";
"01/04/2012";"934.40";"938.60";"924.70";"927.40";"-0.74%";
"01/05/2012";"925.80";"926.00";"898.40";"901.80";"-2.76%";
"01/06/2012";"901.40";"904.30";"894.30";"894.40";"-0.82%";
"01/09/2012";"901.60";"901.60";"883.10";"885.40";"-1.01%";
"01/10/2012";"888.70";"898.40";"887.40";"897.90";"+1.41%";
"01/11/2012";"892.80";"897.90";"886.50";"890.60";"-0.81%";
"01/12/2012";"893.30";"902.30";"892.20";"897.60";"+0.79%";
"01/13/2012";"903.40";"905.50";"890.60";"890.60";"-0.78%";
"01/16/2012";"897.40";"897.50";"890.70";"895.50";"+0.55%";
"01/17/2012";"903.10";"908.10";"889.40";"889.40";"-0.68%";
"01/18/2012";"893.10";"902.40";"891.80";"902.40";"+1.46%";
"01/19/2012";"904.10";"919.20";"903.80";"918.00";"+1.73%";
"01/20/2012";"920.50";"935.30";"918.00";"935.30";"+1.88%";
"01/23/2012";"940.60";"957.30";"939.00";"957.00";"+2.32%";
"01/24/2012";"955.30";"956.30";"939.40";"947.40";"-1.00%";
"01/25/2012";"951.00";"954.00";"941.10";"945.80";"-0.17%";
"01/26/2012";"949.40";"978.10";"949.40";"978.10";"+3.42%";
"01/27/2012";"973.50";"973.60";"962.10";"967.80";"-1.05%";
"01/30/2012";"966.90";"967.10";"945.30";"947.80";"-2.07%";
"01/31/2012";"958.40";"976.30";"958.40";"971.30";"+2.48%";
"02/01/2012";"972.30";"983.40";"972.20";"983.30";"+1.24%";
"02/02/2012";"985.80";"998.40";"985.10";"998.40";"+1.54%";
"02/03/2012";"994.40";"1010.70";"990.90";"1009.80";"+1.14%";
"02/06/2012";"1004.40";"1012.80";"995.30";"1011.30";"+0.15%";
"02/07/2012";"1016.50";"1017.50";"997.80";"1002.30";"-0.89%";
"02/08/2012";"1018.50";"1025.80";"1018.50";"1024.20";"+2.18%";
"02/09/2012";"1023.00";"1027.00";"1018.70";"1025.80";"+0.16%";
"02/10/2012";"1017.50";"1020.40";"990.80";"990.80";"-3.41%";
"02/13/2012";"1000.10";"1021.10";"1000.10";"1010.40";"+1.98%";
"02/14/2012";"1007.40";"1010.70";"1003.60";"1004.70";"-0.56%";
"02/15/2012";"1010.50";"1017.80";"1006.50";"1006.50";"+0.18%";
"02/16/2012";"991.40";"997.00";"985.80";"995.90";"-1.05%";
"02/17/2012";"1003.20";"1015.40";"1001.00";"1015.40";"+1.96%";
"02/20/2012";"1021.00";"1022.20";"1017.10";"1018.20";"+0.28%";
"02/21/2012";"1020.40";"1024.10";"1013.40";"1016.00";"-0.22%";
"02/22/2012";"1015.20";"1015.50";"1009.80";"1014.10";"-0.19%";
"02/23/2012";"1003.20";"1009.30";"988.30";"994.60";"-1.92%";
"02/24/2012";"1002.00";"1012.80";"1001.30";"1001.30";"+0.67%";
"02/27/2012";"1002.60";"1005.50";"999.20";"1003.70";"+0.24%";
"02/28/2012";"1002.20";"1005.00";"992.80";"993.20";"-1.05%";
"02/29/2012";"1007.30";"1012.40";"1001.50";"1011.70";"+1.86%";
"03/01/2012";"1006.50";"1018.30";"1006.20";"1018.30";"+0.65%";
"03/02/2012";"1018.30";"1023.60";"1015.90";"1017.90";"-0.04%";
"03/05/2012";"1016.90";"1016.90";"1003.00";"1003.00";"-1.46%";
"03/06/2012";"1001.80";"1001.80";"987.50";"989.50";"-1.35%";
"03/07/2012";"989.00";"997.10";"988.60";"990.50";"+0.10%";
"03/08/2012";"991.90";"1002.10";"991.90";"996.50";"+0.61%";
"03/09/2012";"1002.70";"1006.30";"996.40";"997.90";"+0.14%";
"03/12/2012";"994.00";"994.70";"985.90";"985.90";"-1.20%";
"03/13/2012";"990.30";"992.90";"988.20";"992.90";"+0.71%";
"03/14/2012";"999.60";"1003.20";"997.60";"999.60";"+0.67%";
"03/15/2012";"1000.00";"1001.50";"992.60";"993.10";"-0.65%";
"03/16/2012";"997.80";"998.90";"989.50";"994.20";"+0.11%";
"03/19/2012";"993.20";"1001.00";"990.70";"998.90";"+0.47%";
"03/20/2012";"998.40";"1002.40";"990.60";"992.60";"-0.63%";
"03/21/2012";"995.40";"999.30";"990.60";"991.80";"-0.08%";
"03/22/2012";"990.70";"990.80";"984.90";"990.20";"-0.16%";
"03/23/2012";"988.00";"991.40";"984.20";"988.00";"-0.22%";
"03/26/2012";"988.50";"990.70";"984.30";"987.50";"-0.05%";
"03/27/2012";"994.10";"997.10";"990.40";"990.40";"+0.29%";
"03/28/2012";"990.50";"990.80";"982.30";"987.10";"-0.33%";
"03/29/2012";"978.80";"980.10";"969.00";"969.30";"-1.80%";
"03/30/2012";"972.20";"979.50";"972.20";"973.10";"+0.39%";
"04/02/2012";"971.20";"978.90";"965.30";"967.70";"-0.55%";
"04/03/2012";"973.30";"979.10";"964.80";"965.20";"-0.26%";
"04/04/2012";"955.70";"959.60";"945.70";"945.70";"-2.02%";
"04/05/2012";"946.20";"949.20";"934.50";"935.10";"-1.12%";
"04/06/2012";"938.60";"940.60";"927.40";"927.50";"-0.81%";
"04/10/2012";"927.60";"931.90";"924.60";"925.70";"-0.19%";
"04/11/2012";"926.40";"940.60";"926.30";"939.90";"+1.53%";
"04/12/2012";"941.80";"944.30";"935.30";"940.00";"+0.01%";
"04/13/2012";"943.40";"943.60";"929.20";"930.70";"-0.99%";
"04/16/2012";"929.40";"929.40";"918.20";"919.30";"-1.22%";
"04/17/2012";"914.20";"921.50";"912.40";"920.80";"+0.16%";
"04/18/2012";"926.30";"927.70";"919.10";"922.80";"+0.22%";
"04/19/2012";"926.30";"926.30";"917.80";"917.80";"-0.54%";
"04/20/2012";"920.10";"926.90";"919.10";"926.90";"+0.99%";
"04/23/2012";"920.00";"922.10";"910.60";"911.20";"-1.69%";
"04/24/2012";"913.50";"923.00";"912.00";"922.10";"+1.20%";
"04/25/2012";"927.50";"936.70";"927.50";"935.20";"+1.42%";
"04/26/2012";"931.40";"933.90";"927.40";"930.20";"-0.53%";
"04/27/2012";"927.00";"935.30";"924.00";"935.00";"+0.52%";
"04/30/2012";"939.80";"940.80";"935.00";"938.70";"+0.40%";
"05/02/2012";"944.50";"945.30";"932.40";"933.30";"-0.58%";
"05/03/2012";"937.20";"939.30";"923.50";"924.90";"-0.90%";
"05/04/2012";"924.40";"929.60";"919.10";"919.10";"-0.63%";
"05/07/2012";"917.90";"917.90";"903.60";"916.10";"-0.33%";
"05/09/2012";"911.70";"913.30";"893.00";"893.10";"-2.51%";
"05/10/2012";"899.80";"911.90";"896.20";"911.90";"+2.11%";
"05/11/2012";"909.50";"911.30";"906.30";"909.70";"-0.24%";
"05/14/2012";"909.90";"909.90";"893.20";"893.20";"-1.81%";
"05/15/2012";"895.70";"898.20";"875.30";"876.00";"-1.93%";
"05/16/2012";"873.40";"876.70";"864.90";"875.60";"-0.05%";
"05/17/2012";"875.20";"877.80";"867.70";"867.70";"-0.90%";
"05/18/2012";"865.30";"870.40";"861.10";"868.80";"+0.13%";
"05/21/2012";"868.40";"876.90";"868.40";"873.20";"+0.51%";
"05/22/2012";"875.40";"885.20";"875.40";"882.30";"+1.04%";
"05/23/2012";"880.30";"881.50";"876.50";"878.10";"-0.48%";
"05/24/2012";"882.70";"882.70";"873.90";"879.20";"+0.13%";
"05/25/2012";"879.30";"883.20";"869.60";"869.60";"-1.09%";
"05/28/2012";"873.60";"876.30";"862.20";"865.70";"-0.45%";
"05/29/2012";"868.60";"878.10";"867.50";"878.10";"+1.43%";
"05/30/2012";"874.60";"878.60";"869.10";"876.70";"-0.16%";
"05/31/2012";"873.80";"876.90";"865.60";"865.60";"-1.27%";
"06/01/2012";"864.90";"867.10";"859.20";"859.20";"-0.74%";
"06/04/2012";"856.50";"866.10";"855.00";"863.90";"+0.55%";
"06/05/2012";"875.60";"876.20";"869.70";"874.60";"+1.24%";
"06/06/2012";"874.40";"882.20";"871.50";"881.20";"+0.75%";
"06/07/2012";"883.10";"900.60";"881.10";"892.90";"+1.33%";
"06/08/2012";"890.70";"890.70";"882.50";"886.00";"-0.77%";
"06/11/2012";"893.70";"898.60";"879.50";"879.50";"-0.73%";
"06/12/2012";"877.20";"878.80";"870.40";"870.40";"-1.03%";
"06/13/2012";"870.50";"878.00";"869.90";"873.50";"+0.36%";
"06/14/2012";"878.20";"878.20";"873.10";"875.90";"+0.27%";
"06/15/2012";"877.40";"885.50";"877.40";"885.50";"+1.10%";
"06/18/2012";"893.20";"895.30";"881.00";"884.80";"-0.08%";
"06/19/2012";"886.90";"900.10";"883.60";"900.10";"+1.73%";
"06/20/2012";"900.40";"900.40";"892.00";"896.70";"-0.38%";
"06/21/2012";"893.90";"902.10";"891.00";"902.10";"+0.60%";
"06/22/2012";"896.10";"899.60";"891.70";"899.60";"-0.28%";
"06/25/2012";"893.70";"894.20";"878.40";"878.40";"-2.36%";
"06/26/2012";"880.40";"885.50";"878.80";"884.10";"+0.65%";
"06/27/2012";"883.40";"886.80";"882.50";"886.30";"+0.25%";
"06/28/2012";"878.70";"883.70";"876.50";"880.60";"-0.64%";
"06/29/2012";"884.80";"900.90";"884.80";"900.90";"+2.31%";
"07/02/2012";"901.80";"911.50";"899.30";"911.50";"+1.18%";
"07/03/2012";"912.20";"918.60";"911.40";"912.70";"+0.13%";
"07/04/2012";"916.40";"916.90";"912.10";"916.30";"+0.39%";
"07/09/2012";"901.60";"908.40";"895.70";"908.40";"-0.86%";
"07/10/2012";"903.20";"905.10";"898.70";"904.20";"-0.46%";
"07/11/2012";"899.80";"906.90";"898.00";"906.90";"+0.30%";
"07/12/2012";"906.90";"906.90";"895.40";"896.90";"-1.10%";
"07/13/2012";"898.00";"905.10";"896.40";"904.20";"+0.81%";
"07/16/2012";"902.60";"909.80";"900.80";"901.40";"-0.31%";
"07/17/2012";"901.70";"908.80";"901.60";"907.80";"+0.71%";
"07/18/2012";"902.70";"904.60";"898.90";"901.60";"-0.68%";
"07/19/2012";"905.00";"910.00";"902.80";"909.80";"+0.91%";
"07/20/2012";"911.40";"912.80";"898.00";"898.00";"-1.30%";
"07/23/2012";"890.40";"890.40";"873.90";"875.50";"-2.51%";
"07/24/2012";"878.30";"883.10";"875.90";"878.70";"+0.37%";
"07/25/2012";"875.50";"883.20";"875.00";"879.60";"+0.10%";
"07/26/2012";"881.50";"893.10";"878.50";"888.20";"+0.98%";
"07/27/2012";"894.30";"896.20";"888.90";"895.70";"+0.84%";
"07/30/2012";"897.60";"906.20";"897.60";"906.10";"+1.16%";
"07/31/2012";"904.80";"904.80";"889.30";"891.30";"-1.63%";
"08/01/2012";"896.00";"897.00";"889.30";"894.30";"+0.34%";
"08/02/2012";"896.80";"900.50";"885.80";"889.30";"-0.56%";
"08/03/2012";"887.20";"901.80";"886.50";"899.20";"+1.11%";
"08/06/2012";"904.80";"914.80";"904.70";"913.70";"+1.61%";
"08/07/2012";"913.60";"917.90";"909.80";"917.90";"+0.46%";
"08/08/2012";"918.10";"918.10";"911.70";"914.80";"-0.34%";
"08/09/2012";"918.60";"924.60";"917.70";"924.60";"+1.07%";
"08/10/2012";"925.60";"926.40";"921.30";"926.40";"+0.19%";
"08/13/2012";"926.80";"926.80";"921.80";"921.80";"-0.50%";
"08/14/2012";"923.50";"931.20";"923.50";"930.60";"+0.95%";
"08/15/2012";"929.80";"935.30";"928.90";"934.90";"+0.46%";
"08/16/2012";"931.50";"941.00";"930.80";"941.00";"+0.65%";
"08/17/2012";"942.50";"948.10";"942.50";"948.10";"+0.75%";
"08/20/2012";"948.40";"955.40";"938.90";"938.90";"-0.97%";
"08/21/2012";"940.50";"951.90";"940.50";"950.50";"+1.24%";
"08/22/2012";"953.40";"957.20";"948.60";"956.70";"+0.65%";
"08/23/2012";"958.60";"963.50";"954.90";"955.00";"-0.18%";
"08/24/2012";"952.00";"952.60";"944.70";"945.80";"-0.96%";
"08/27/2012";"943.60";"954.80";"943.50";"953.80";"+0.85%";
"08/28/2012";"950.00";"953.40";"942.80";"943.10";"-1.12%";
"08/29/2012";"942.60";"944.40";"938.10";"938.30";"-0.51%";
"08/30/2012";"935.70";"941.40";"930.70";"938.60";"+0.03%";
"08/31/2012";"937.20";"953.20";"936.10";"952.00";"+1.43%";
"09/03/2012";"953.80";"957.70";"948.70";"948.70";"-0.35%";
"09/04/2012";"949.10";"951.70";"945.30";"945.30";"-0.36%";
"09/05/2012";"945.50";"947.50";"940.40";"944.70";"-0.06%";
"09/06/2012";"949.70";"954.00";"944.80";"951.90";"+0.76%";
"09/07/2012";"961.60";"968.80";"961.30";"968.40";"+1.73%";
"09/10/2012";"961.40";"962.30";"953.30";"955.90";"-1.29%";
"09/11/2012";"953.50";"953.80";"947.00";"953.40";"-0.26%";
"09/12/2012";"956.40";"964.30";"956.10";"964.30";"+1.14%";
"09/13/2012";"960.70";"961.20";"951.90";"953.60";"-1.11%";
"09/14/2012";"969.30";"977.90";"969.30";"977.90";"+2.55%";
"09/17/2012";"975.10";"976.30";"968.90";"969.80";"-0.83%";
"09/18/2012";"967.60";"967.80";"962.50";"967.00";"-0.29%";
"09/19/2012";"971.60";"975.30";"965.90";"966.40";"-0.06%";
"09/20/2012";"964.00";"965.10";"955.60";"955.60";"-1.12%";
"09/21/2012";"963.30";"965.10";"960.40";"963.10";"+0.78%";
"09/24/2012";"963.57";"964.59";"956.01";"960.50";"-0.27%";
"09/25/2012";"960.20";"963.90";"957.30";"963.90";"+0.35%";
"09/26/2012";"962.80";"963.49";"944.14";"944.14";"-2.05%";
"09/27/2012";"944.37";"954.73";"944.11";"953.38";"+0.98%";
"10/01/2012";"953.38";"967.86";"950.27";"967.68";"+1.50%";
"10/02/2012";"967.68";"967.68";"957.37";"960.43";"-0.75%";
"10/03/2012";"959.71";"963.72";"955.40";"963.71";"+0.34%";
"10/04/2012";"963.74";"969.24";"963.16";"968.54";"+0.50%";
"10/05/2012";"968.54";"985.73";"966.81";"985.73";"+1.77%";
"10/08/2012";"985.75";"985.75";"978.53";"985.52";"-0.02%";
"10/09/2012";"985.36";"988.17";"979.74";"985.96";"+0.04%";
"10/10/2012";"985.96";"986.18";"981.53";"983.59";"-0.24%";
"10/11/2012";"983.60";"986.88";"979.78";"985.69";"+0.21%";
"10/12/2012";"985.71";"992.25";"980.63";"985.94";"+0.03%";
"10/15/2012";"985.91";"988.03";"982.72";"986.85";"+0.09%";
"10/16/2012";"986.85";"997.93";"986.85";"994.66";"+0.79%";
"10/17/2012";"995.08";"998.02";"991.49";"995.45";"+0.08%";
"10/18/2012";"994.87";"997.00";"992.52";"993.70";"-0.18%";
"10/19/2012";"993.49";"995.90";"984.15";"988.29";"-0.54%";
"10/22/2012";"988.28";"991.35";"984.72";"990.01";"+0.17%";
"10/23/2012";"989.98";"990.42";"972.33";"972.34";"-1.78%";
"10/24/2012";"974.47";"979.24";"973.15";"976.23";"+0.40%";
"10/25/2012";"976.42";"978.98";"974.69";"976.76";"+0.05%";
"10/26/2012";"976.75";"976.75";"964.15";"964.16";"-1.29%";
"10/29/2012";"963.84";"965.47";"955.64";"958.96";"-0.54%";
"10/30/2012";"959.04";"972.13";"958.83";"969.51";"+1.10%";
"10/31/2012";"968.61";"974.38";"967.81";"970.88";"+0.14%";
"11/01/2012";"970.96";"976.45";"967.89";"975.76";"+0.50%";
"11/02/2012";"977.67";"983.90";"975.28";"980.93";"+0.53%";
"11/05/2012";"981.02";"988.27";"978.57";"988.20";"+0.74%";
"11/06/2012";"988.61";"998.05";"988.61";"995.52";"+0.74%";
"11/07/2012";"994.44";"1004.76";"989.08";"989.37";"-0.62%";
"11/08/2012";"986.28";"987.57";"979.60";"985.40";"-0.40%";
"11/09/2012";"985.56";"987.67";"971.16";"979.82";"-0.57%";
"11/12/2012";"980.29";"981.12";"974.42";"977.64";"-0.22%";
"11/13/2012";"977.72";"977.72";"962.62";"966.18";"-1.17%";
"11/14/2012";"966.89";"975.59";"964.27";"974.30";"+0.84%";
"11/15/2012";"974.02";"974.18";"964.04";"969.35";"-0.51%";
"11/16/2012";"969.90";"976.63";"967.20";"970.20";"+0.09%";
"11/19/2012";"970.31";"974.87";"970.31";"974.50";"+0.44%";
"11/20/2012";"974.50";"977.01";"963.40";"970.16";"-0.45%";
"11/21/2012";"970.13";"971.28";"959.73";"962.64";"-0.78%";
"11/22/2012";"964.44";"966.50";"959.95";"963.09";"+0.05%";
"11/23/2012";"964.86";"977.82";"963.83";"976.90";"+1.43%";
"11/26/2012";"977.95";"984.60";"976.80";"983.25";"+0.65%";
"11/27/2012";"983.16";"998.19";"983.04";"995.11";"+1.21%";
"11/28/2012";"994.88";"995.56";"973.33";"975.62";"-1.96%";
"11/29/2012";"974.05";"992.38";"973.65";"992.14";"+1.69%";
"11/30/2012";"991.88";"1000.18";"991.75";"997.31";"+0.52%";
"12/03/2012";"995.53";"1002.81";"993.62";"994.33";"-0.30%";
